student_id,full_name,email,phone,gender,nationality,date_of_birth,program,academic_year,high_school_average,credit_hours,base_fee_per_credit_aed,discount_percent,base_tuition_aed,discount_amount_aed,final_tuition_aed,enrollment_fee_aed,registration_fee_aed,activity_fee_aed,transport_fee_aed,distance_learning_fee_aed,total_fees_aed,amount_paid_aed,balance_aed,payment_status,transaction_id,receipt_number,payment_date,currency
20290032,Fatima Zaki Jamal Al-Ibrahim,fatima.al-ibrahim0032@university.ae,+971 50 286 8758,Female,Jordanian,8/21/2007,Marketing,3,79.4,18,492,50,8841,4421,4421,517,1009,156,0,0,6101,6101,0,PAID,TX-860189,RCP-88798,12/16/2025,AED
20271294,Yasmin Youssef Hassan Shahin,yasmin.shahin1294@university.ae,+971 56 589 1084,Female,Syrian,12/28/2007,Physical Education,1,84.95,12,311,40,3723,1489,2234,517,1009,156,0,104,4018,2122,1896,PARTIAL,TX-651251,RCP-38066,11/20/2025,AED
20223786,Fadi Bashar Salem Al-Ahmad,fadi.al-ahmad3786@university.ae,+971 53 669 6586,Male,Jordanian,12/27/2001,Medical & Clinical Laboratory Technology,4,72.88,16,466,40,7445,2978,4467,517,1009,156,0,0,6148,6148,0,PAID,TX-992595,RCP-45905,12/12/2025,AED
20234343,Karim Hadi Hassan Zakaria,karim.zakaria4343@university.ae,+971 55 573 1881,Male,Jordanian,7/9/2008,Pharmacy,4,84.24,15,647,35,9694,3393,6301,517,1009,156,0,0,7982,6594,1388,PARTIAL,TX-590203,RCP-21344,2/1/2026,AED
20215190,Hamza Fadi Waleed Shammas,hamza.shammas5190@university.ae,+971 55 774 5736,Male,Jordanian,8/5/2004,Interior Design,5,66.5,15,543,40,8143,3258,4886,517,1009,156,0,104,6670,6670,0,PAID,TX-171927,RCP-92578,1/27/2026,AED
20277526,Osama Anas Ibrahim Eid,osama.eid7526@university.ae,+971 53 923 8732,Female,Palestinian,1/6/2008,Architecture Engineering,1,88.66,13,673,40,8738,3495,5243,517,1009,156,0,0,6923,6923,0,PAID,TX-396635,RCP-10468,2/25/2026,AED
20266085,Khaled Karim Hassan Al-Hassan,khaled.al-hassan6085@university.ae,+971 59 717 8994,Female,Jordanian,5/26/2002,English Language & Literature,3,79.59,18,440,50,7911,3956,3956,517,1009,156,0,0,5636,5636,0,PAID,TX-738553,RCP-33315,11/2/2025,AED
20287197,Khaled Mohammad Omar Zoubi,khaled.zoubi7197@university.ae,+971 58 921 4714,Female,Jordanian,4/3/2006,Law,4,78.53,12,337,35,4033,1412,2622,517,1009,156,311,0,4612,4612,0,PAID,TX-835969,RCP-64458,1/31/2026,AED
20224773,Hala Hassan Hamza Abdelrahman,hala.abdelrahman4773@university.ae,+971 51 795 6380,Female,Palestinian,1/14/2002,Civil Engineering,4,84.35,17,673,60,11426,6856,4571,517,1009,156,621,104,6975,6975,0,PAID,TX-208595,RCP-75771,11/5/2025,AED
20294325,Farah Waleed Hadi Al-Salem,farah.al-salem4325@university.ae,+971 59 527 5560,Male,Jordanian,5/2/2007,Civil Engineering,3,78.75,16,673,60,10754,6453,4302,517,1009,156,0,0,5982,4155,1827,PARTIAL,TX-131795,RCP-31228,9/16/2025,AED
20262824,Hadi Waleed Ahmad Saleh,hadi.saleh2824@university.ae,+971 51 558 5993,Female,Jordanian,5/21/2007,Law,5,76.36,13,337,35,4369,1530,2840,517,1009,156,0,0,4520,3364,1156,PARTIAL,TX-327653,RCP-15540,12/29/2025,AED
20275474,Omar Ahmad Abdullah Abu-Saleh,omar.abu-saleh5474@university.ae,+971 57 511 2178,Male,Palestinian,12/3/2007,Clinical Nutrition & Dietetics,3,80.01,16,337,15,5377,807,4571,517,1009,156,0,0,6251,6251,0,PAID,TX-327841,RCP-66903,12/10/2025,AED
20245584,Jana Youssef Salem Badran,jana.badran5584@university.ae,+971 58 730 2985,Female,Jordanian,8/22/2004,Digital Media Design,4,67.76,17,543,40,9229,3692,5538,517,1009,156,311,0,7528,7528,0,PAID,TX-209005,RCP-68648,10/14/2025,AED
20243528,Ahmad Osama Waleed Farah,ahmad.farah3528@university.ae,+971 59 751 6742,Female,Jordanian,10/17/2006,AI in Accounting & Auditing,4,69.41,12,569,35,6825,2389,4436,517,1009,156,311,104,6530,0,6530,PENDING,TX-195788,RCP-28308,9/13/2025,AED
20256938,Zaid Saad Anas Tawfiq,zaid.tawfiq6938@university.ae,+971 57 358 7077,Female,Palestinian,2/3/2006,Mathematics,4,81.1,17,311,50,5274,2637,2637,517,1009,156,0,104,4421,2224,2197,PARTIAL,TX-145044,RCP-43194,12/26/2025,AED
20293041,Lina Ali Ahmad Odeh,lina.odeh3041@university.ae,+971 51 552 7238,Female,Palestinian,11/7/2002,Interior Design,4,85.13,18,543,50,9772,4886,4886,517,1009,156,0,104,6670,6670,0,PAID,TX-520495,RCP-29604,9/7/2025,AED
20243226,Maha Marwan Zaid Hayek,maha.hayek3226@university.ae,+971 53 306 1643,Female,Jordanian,2/26/2008,Digital Marketing,2,70.32,17,517,30,8789,2637,6153,517,1009,156,0,0,7833,7833,0,PAID,TX-100270,RCP-98251,9/6/2025,AED
20235071,Yasmin Ali Jamal Abdelrahman,yasmin.abdelrahman5071@university.ae,+971 53 722 1843,Female,Palestinian,10/26/2007,Political Science,2,72.16,14,311,50,4343,2172,2172,517,1009,156,0,0,3852,0,3852,PENDING,TX-162176,RCP-83305,2/13/2026,AED
20226135,Sara Ammar Jamal Harb,sara.harb6135@university.ae,+971 58 680 6716,Female,Jordanian,4/20/2003,English Language & Literature,3,90.63,13,440,50,5713,2857,2857,517,1009,156,0,0,4537,4537,0,PAID,TX-206368,RCP-84629,1/4/2026,AED
20248507,Farah Jamal Khalid Abdelrahman,farah.abdelrahman8507@university.ae,+971 57 889 1971,Female,Jordanian,4/11/2008,Political Science,5,72.04,14,311,50,4343,2172,2172,517,1009,156,311,0,4162,0,4162,PENDING,TX-209773,RCP-85661,12/4/2025,AED
20263304,Khalid Jamal Hamza Bustani,khalid.bustani3304@university.ae,+971 55 170 2942,Male,Syrian,8/14/2006,AI in Accounting & Auditing,5,77.39,16,569,35,9100,3185,5915,517,1009,156,750,0,8345,6588,1757,PARTIAL,TX-877276,RCP-77984,1/2/2026,AED
20249373,Osama Mustafa Mohammad Al-Tamimi,osama.al-tamimi9373@university.ae,+971 57 600 7621,Male,Jordanian,3/13/2003,English / Translation,1,71.11,17,440,40,7471,2989,4483,517,1009,156,0,104,6267,6267,0,PAID,TX-125080,RCP-60175,2/19/2026,AED
20270145,Nabil Hamza Ali Badran,nabil.badran0145@university.ae,+971 57 743 3925,Female,Lebanese,12/9/2002,Digital Reality & Game Development,1,73.98,14,517,45,7238,3258,3981,517,1009,156,311,104,6075,6075,0,PAID,TX-517625,RCP-27204,1/8/2026,AED
20236276,Youssef Samir Ibrahim Zgheib,youssef.zgheib6276@university.ae,+971 54 654 2651,Male,Jordanian,5/28/2006,Architecture Engineering,1,77.71,17,673,40,11426,4571,6856,517,1009,156,311,0,8846,8846,0,PAID,TX-764895,RCP-77940,1/10/2026,AED
20252841,Jana Tariq Hassan Abdallah,jana.abdallah2841@university.ae,+971 53 204 5767,Female,Jordanian,7/3/2007,Power & Renewable Energy Engineering,3,83.13,15,673,50,10082,5041,5041,517,1009,156,0,0,6721,6721,0,PAID,TX-464703,RCP-24870,2/19/2026,AED
20277454,Mohammad Rashid Tariq Khoury,mohammad.khoury7454@university.ae,+971 51 957 4140,Female,Syrian,8/26/2005,Digital Reality & Game Development,3,67.77,14,517,40,7238,2896,4343,517,1009,156,311,0,6334,6334,0,PAID,TX-119333,RCP-25134,2/9/2026,AED
20229405,Hamza Marwan Karim Daher,hamza.daher9405@university.ae,+971 56 533 5158,Female,Jordanian,12/7/2004,Civil Engineering,2,75.17,13,673,60,8738,5243,3495,517,1009,156,621,0,5796,5796,0,PAID,TX-423149,RCP-16030,9/25/2025,AED
20243462,Ammar Nasser Karim Hammoud,ammar.hammoud3462@university.ae,+971 59 676 8504,Female,Jordanian,1/5/2003,Digital Media Design,3,67.71,17,543,40,9229,3692,5538,517,1009,156,0,0,7218,7218,0,PAID,TX-888481,RCP-46579,2/8/2026,AED
20219911,Ahmad Samir Ahmad Zgheib,ahmad.zgheib9911@university.ae,+971 51 726 7592,Male,Jordanian,8/21/2008,Digital Marketing,4,86.67,13,517,35,6721,2353,4369,517,1009,156,0,104,6153,0,6153,PENDING,TX-369344,RCP-78806,1/14/2026,AED
20239805,Ammar Hassan Adel Hayek,ammar.hayek9805@university.ae,+971 59 154 9552,Male,Jordanian,5/8/2006,Digital Reality & Game Development,1,67.24,16,517,40,8272,3309,4964,517,1009,156,0,104,6747,6747,0,PAID,TX-503745,RCP-30301,9/29/2025,AED
20225197,Zahra Marwan Sami Sabbagh,zahra.sabbagh5197@university.ae,+971 54 465 9115,Female,Syrian,9/20/2002,Clinical Nutrition & Dietetics,2,87.5,17,337,15,5713,857,4856,517,1009,156,0,104,6640,6640,0,PAID,TX-960308,RCP-43934,10/18/2025,AED
20226708,Haitham Ahmad Ahmad Barakat,haitham.barakat6708@university.ae,+971 51 809 4222,Female,Jordanian,9/11/2006,Power & Renewable Energy Engineering,1,91.69,15,673,60,10082,6049,4033,517,1009,156,750,0,6463,2652,3811,PARTIAL,TX-725100,RCP-68009,11/27/2025,AED
20226881,Dina Ammar Ali Daher,dina.daher6881@university.ae,+971 54 720 9078,Male,Jordanian,6/18/2005,Clinical Nutrition & Dietetics,1,77.96,13,337,10,4369,437,3932,517,1009,156,0,0,5613,0,5613,PENDING,TX-299238,RCP-99533,11/5/2025,AED
20297005,Mazen Salem Tariq Salman,mazen.salman7005@university.ae,+971 51 504 8830,Male,Syrian,3/13/2005,Physiotherapy,4,90.26,16,517,50,8272,4136,4136,517,1009,156,259,0,6075,6075,0,PAID,TX-152440,RCP-85754,11/12/2025,AED
20259665,Mustafa Jamal Omar Tawfiq,mustafa.tawfiq9665@university.ae,+971 55 644 3356,Female,Jordanian,5/2/2005,Cybersecurity & Cloud Computing,4,77.2,14,517,35,7238,2534,4705,517,1009,156,0,0,6385,6385,0,PAID,TX-587480,RCP-76931,12/11/2025,AED
20290246,Anas Ibrahim Waleed Zgheib,anas.zgheib0246@university.ae,+971 54 607 2387,Male,Syrian,10/25/2003,Clinical Nutrition & Dietetics,1,65.87,17,337,10,5713,572,5142,517,1009,156,0,0,6822,3439,3383,PARTIAL,TX-259405,RCP-70658,10/25/2025,AED
20250244,Anas Ammar Karim Hamdan,anas.hamdan0244@university.ae,+971 53 580 1307,Female,Syrian,8/23/2008,Management Information Systems (MIS),3,74.99,16,440,50,7032,3516,3516,517,1009,156,0,0,5196,5196,0,PAID,TX-882438,RCP-43958,12/23/2025,AED
20268136,Maya Saad Mohammad Nasser,maya.nasser8136@university.ae,+971 55 446 1547,Female,Palestinian,10/14/2008,AI in Accounting & Auditing,5,73.71,15,569,35,8531,2986,5545,517,1009,156,0,104,7329,7329,0,PAID,TX-287534,RCP-84024,1/10/2026,AED
20247515,Rami Tamer Tariq Haddad,rami.haddad7515@university.ae,+971 58 653 4977,Male,Syrian,10/4/2001,Architecture Engineering,5,69.31,15,673,40,10082,4033,6049,517,1009,156,311,0,8040,8040,0,PAID,TX-107141,RCP-78557,1/27/2026,AED
20263636,Amira Adel Sami Farah,amira.farah3636@university.ae,+971 58 879 3646,Male,Jordanian,9/23/2003,Civil Engineering,4,91.76,16,673,70,10754,7528,3227,517,1009,156,750,104,5760,5760,0,PAID,TX-189004,RCP-26008,2/1/2026,AED
20246312,Waleed Ali Sami Al-Omari,waleed.al-omari6312@university.ae,+971 51 937 5649,Male,Syrian,4/16/2003,Pharmacy,5,76,17,647,35,10987,3846,7142,517,1009,156,750,104,9675,9675,0,PAID,TX-889427,RCP-13913,1/1/2026,AED
20231916,Samir Sami Hassan Al-Zaidi,samir.al-zaidi1916@university.ae,+971 54 792 3109,Male,Jordanian,6/16/2003,English / Translation,2,61.59,15,440,40,6592,2637,3956,517,1009,156,621,0,6256,6256,0,PAID,TX-340746,RCP-26952,12/26/2025,AED
20260006,Ammar Waleed Omar Sabbah,ammar.sabbah0006@university.ae,+971 51 608 4599,Male,Jordanian,6/12/2001,Clinical Nutrition & Dietetics,4,80.28,13,337,15,4369,656,3714,517,1009,156,0,104,5498,5498,0,PAID,TX-543878,RCP-57156,9/10/2025,AED
20285636,Samir Haitham Tariq Tannous,samir.tannous5636@university.ae,+971 54 833 3899,Male,Syrian,10/9/2004,Electrical Eng. / Communications & Computer Eng.,1,88.58,17,647,60,10987,6592,4395,517,1009,156,0,0,6075,6075,0,PAID,TX-677830,RCP-82140,12/26/2025,AED
20238350,Hala Karim Jamal Abdallah,hala.abdallah8350@university.ae,+971 56 860 9619,Male,Egyptian,6/25/2001,Mathematics,1,74.85,17,311,40,5274,2110,3165,517,1009,156,0,104,4948,4948,0,PAID,TX-752732,RCP-23100,2/28/2026,AED
20238870,Rayan Hadi Salem Shammas,rayan.shammas8870@university.ae,+971 56 441 5113,Male,Jordanian,5/17/2005,Physiotherapy,1,88.42,14,517,45,7238,3258,3981,517,1009,156,0,0,5662,5662,0,PAID,TX-687659,RCP-68853,12/17/2025,AED
20270669,Yasmin Ammar Omar Hammoud,yasmin.hammoud0669@university.ae,+971 50 307 5221,Male,Jordanian,3/26/2008,Applied English,2,86.55,16,440,40,7032,2813,4219,517,1009,156,750,0,6649,6649,0,PAID,TX-546904,RCP-73620,12/20/2025,AED
20268131,Tariq Hussein Abdullah Matar,tariq.matar8131@university.ae,+971 53 414 5518,Male,Palestinian,12/2/2001,Management Information Systems (MIS),2,78.73,12,440,50,5274,2637,2637,517,1009,156,259,0,4576,1961,2615,PARTIAL,TX-185723,RCP-11360,1/22/2026,AED
20250762,Zaki Jamal Marwan Barakat,zaki.barakat0762@university.ae,+971 55 823 7524,Male,Palestinian,9/24/2002,Clinical Nutrition & Dietetics,4,80.21,17,337,15,5713,857,4856,517,1009,156,311,0,6847,6847,0,PAID,TX-440341,RCP-39085,11/20/2025,AED
20297252,Amira Youssef Hassan Mansour,amira.mansour7252@university.ae,+971 54 124 7541,Male,Jordanian,6/14/2002,Digital Reality & Game Development,1,85.87,14,517,60,7238,4343,2896,517,1009,156,311,104,4990,3880,1110,PARTIAL,TX-531783,RCP-63762,1/3/2026,AED
20210899,Bashar Adel Omar Al-Tamimi,bashar.al-tamimi0899@university.ae,+971 58 815 5375,Male,Lebanese,10/9/2004,Digital Reality & Game Development,2,85.85,18,517,60,9306,5584,3723,517,1009,156,0,0,5403,5403,0,PAID,TX-334447,RCP-90425,10/6/2025,AED
20217253,Abdullah Waleed Youssef Shammas,abdullah.shammas7253@university.ae,+971 57 999 6948,Male,Egyptian,2/15/2003,Business Administration,2,78.56,16,492,40,7859,3144,4716,517,1009,156,621,0,7016,7016,0,PAID,TX-678251,RCP-45088,10/14/2025,AED
20266164,Osama Jamal Tariq Karam,osama.karam6164@university.ae,+971 50 465 3690,Female,Jordanian,9/24/2002,Mechanical Engineering,5,70.93,16,647,50,10340,5170,5170,517,1009,156,750,104,7704,7704,0,PAID,TX-372418,RCP-66891,10/31/2025,AED
20243587,Rana Nasser Anas Hammoud,rana.hammoud3587@university.ae,+971 55 458 5031,Female,Jordanian,2/13/2002,Mechanical Engineering,1,76.34,15,647,50,9694,4847,4847,517,1009,156,621,0,7148,7148,0,PAID,TX-258311,RCP-95292,1/6/2026,AED
20228247,Farah Saad Youssef Daher,farah.daher8247@university.ae,+971 52 502 7801,Male,Syrian,2/28/2006,Power & Renewable Energy Engineering,4,76.8,18,673,50,12098,6049,6049,517,1009,156,0,104,7833,0,7833,PENDING,TX-813596,RCP-71420,12/20/2025,AED
20241365,Khaled Hamza Nasser Al-Mohammad,khaled.al-mohammad1365@university.ae,+971 53 307 3288,Female,Jordanian,9/26/2006,Physiotherapy,1,85.42,14,517,45,7238,3258,3981,517,1009,156,621,0,6282,6282,0,PAID,TX-756053,RCP-37960,11/16/2025,AED
20237234,Maya Ammar Samir Abu-Omar,maya.abu-omar7234@university.ae,+971 54 934 1486,Male,Jordanian,5/12/2008,Digital Media Design,4,76.65,12,543,40,6515,2606,3909,517,1009,156,750,104,6442,4767,1675,PARTIAL,TX-991139,RCP-10674,12/12/2025,AED
20289158,Hamza Hussein Karim Karam,hamza.karam9158@university.ae,+971 51 239 9783,Female,Palestinian,12/11/2003,Computer Science,2,71.5,13,466,35,6049,2118,3932,517,1009,156,0,104,5716,5716,0,PAID,TX-670154,RCP-32454,12/17/2025,AED
20294393,Hamza Rashid Ali Zoubi,hamza.zoubi4393@university.ae,+971 50 300 6426,Female,Jordanian,1/20/2001,Accounting,3,73.94,16,517,45,8272,3723,4550,517,1009,156,0,0,6230,6230,0,PAID,TX-940250,RCP-62356,10/30/2025,AED
20298354,Dina Rashid Ahmad Zgheib,dina.zgheib8354@university.ae,+971 53 640 4349,Female,Palestinian,8/8/2006,Digital Media Design,5,76.84,15,543,40,8143,3258,4886,517,1009,156,750,0,7316,7316,0,PAID,TX-187686,RCP-70812,12/30/2025,AED
20232199,Aya Ammar Omar Al-Mohammad,aya.al-mohammad2199@university.ae,+971 53 671 2283,Female,Syrian,8/17/2006,Digital Media (Electronic),1,82.77,16,414,50,6618,3309,3309,517,1009,156,259,0,5248,5248,0,PAID,TX-680783,RCP-89268,11/10/2025,AED
20265257,Marwan Salem Ali Hayek,marwan.hayek5257@university.ae,+971 52 469 9771,Female,Jordanian,8/10/2005,Physiotherapy,4,75.46,15,517,40,7755,3102,4653,517,1009,156,311,104,6747,6747,0,PAID,TX-846481,RCP-17176,9/23/2025,AED
20275468,Rayan Osama Mahmoud Karam,rayan.karam5468@university.ae,+971 58 442 5871,Male,Jordanian,6/14/2001,Medical & Clinical Laboratory Technology,1,75.56,17,466,40,7911,3165,4747,517,1009,156,0,0,6427,6427,0,PAID,TX-152430,RCP-86765,11/21/2025,AED
20229174,Zaid Osama Bilal Badran,zaid.badran9174@university.ae,+971 59 663 7974,Male,Jordanian,3/1/2004,Pharmacy,1,80.97,13,647,35,8402,2941,5461,517,1009,156,0,0,7142,7142,0,PAID,TX-418930,RCP-76681,11/22/2025,AED
20212211,Lina Samir Abdullah Abu-Saleh,lina.abu-saleh2211@university.ae,+971 53 742 7824,Female,Jordanian,3/21/2007,Computer Science,2,71.79,13,466,35,6049,2118,3932,517,1009,156,0,104,5716,5716,0,PAID,TX-924576,RCP-77545,9/18/2025,AED
20230737,Salem Samir Karim Al-Omar,salem.al-omar0737@university.ae,+971 50 336 6696,Male,Jordanian,4/11/2007,Interior Design,5,76.18,16,543,40,8686,3475,5212,517,1009,156,0,0,6892,6892,0,PAID,TX-864952,RCP-75036,10/22/2025,AED
20272527,Ibrahim Khaled Ahmad Abu-Saleh,ibrahim.abu-saleh2527@university.ae,+971 57 397 2713,Female,Jordanian,5/1/2008,Nursing,3,78.39,18,414,40,7445,2978,4467,517,1009,156,750,0,6897,6897,0,PAID,TX-635501,RCP-63152,10/28/2025,AED
20287898,Fatima Ammar Abdullah Sabbah,fatima.sabbah7898@university.ae,+971 59 377 7346,Female,Jordanian,4/10/2008,Digital Media (Electronic),5,75.75,13,414,45,5377,2420,2958,517,1009,156,0,0,4638,4638,0,PAID,TX-804897,RCP-36428,11/2/2025,AED
20270668,Haitham Fadi Nasser Kanaan,haitham.kanaan0668@university.ae,+971 50 902 5057,Male,Saudi,7/20/2008,Medical & Clinical Laboratory Technology,4,66.28,15,466,40,6980,2792,4188,517,1009,156,311,104,6282,6282,0,PAID,TX-317648,RCP-48212,10/19/2025,AED
20251510,Bashar Marwan Hamza Kanaan,bashar.kanaan1510@university.ae,+971 58 119 4489,Female,Jordanian,9/20/2007,Physical Education,4,73.05,15,311,30,4653,1396,3258,517,1009,156,0,104,5041,5041,0,PAID,TX-224909,RCP-29371,10/14/2025,AED
20296683,Bilal Ahmad Khalid Hayek,bilal.hayek6683@university.ae,+971 52 299 2920,Male,Jordanian,3/20/2002,Physical Education,1,91.57,13,311,40,4033,1614,2420,517,1009,156,750,0,4850,4850,0,PAID,TX-772529,RCP-59427,2/10/2026,AED
20284877,Nabil Youssef Anas Al-Najjar,nabil.al-najjar4877@university.ae,+971 55 588 9318,Male,Syrian,11/7/2001,Fashion Design & Accessories,4,85.54,15,569,50,8531,4266,4266,517,1009,156,0,0,5946,5946,0,PAID,TX-332561,RCP-80951,10/20/2025,AED
20274685,Maha Rashid Hussein Salman,maha.salman4685@university.ae,+971 57 679 6145,Male,Jordanian,12/9/2007,Power & Renewable Energy Engineering,5,72.78,18,673,50,12098,6049,6049,517,1009,156,750,104,8583,8583,0,PAID,TX-989006,RCP-54772,10/6/2025,AED
20289513,Iman Hussein Hassan Badran,iman.badran9513@university.ae,+971 55 729 5126,Male,Jordanian,9/19/2006,Nursing,2,61.15,16,414,40,6618,2648,3971,517,1009,156,0,104,5755,4613,1142,PARTIAL,TX-486856,RCP-44217,12/26/2025,AED
20228123,Waleed Ammar Abdullah Saleh,waleed.saleh8123@university.ae,+971 50 259 1640,Male,Jordanian,9/19/2007,AI in Accounting & Auditing,3,77.04,15,569,35,8531,2986,5545,517,1009,156,750,0,7975,5226,2749,PARTIAL,TX-958712,RCP-48500,1/22/2026,AED
20222674,Nabil Haitham Tariq Al-Salem,nabil.al-salem2674@university.ae,+971 57 787 1412,Male,Jordanian,1/2/2007,Digital Marketing,1,67.39,15,517,30,7755,2327,5429,517,1009,156,750,0,7859,7859,0,PAID,TX-659930,RCP-36874,9/17/2025,AED
20257208,Nada Zaki Bilal Shammas,nada.shammas7208@university.ae,+971 58 394 5000,Female,Jordanian,2/19/2002,Physiotherapy,2,81.64,17,517,45,8789,3956,4834,517,1009,156,0,104,6618,6618,0,PAID,TX-142162,RCP-87744,2/12/2026,AED
20233569,Salem Ammar Tariq Abu-Saleh,salem.abu-saleh3569@university.ae,+971 57 824 8735,Male,Palestinian,3/23/2001,Accounting,2,67.66,14,517,45,7238,3258,3981,517,1009,156,0,0,5662,5662,0,PAID,TX-958044,RCP-25858,11/3/2025,AED
20267296,Zaid Fadi Hassan Al-Omari,zaid.al-omari7296@university.ae,+971 51 931 4419,Male,Jordanian,8/20/2002,Digital Media (Electronic),3,89.62,13,414,50,5377,2689,2689,517,1009,156,0,0,4369,4369,0,PAID,TX-920721,RCP-40992,9/6/2025,AED
20239814,Bashar Samir Zaid Tannous,bashar.tannous9814@university.ae,+971 52 713 4334,Female,Egyptian,7/22/2008,Financial Technology & Risk Management,4,82.24,13,517,50,6721,3361,3361,517,1009,156,750,0,5791,5791,0,PAID,TX-216087,RCP-31673,11/19/2025,AED
20268498,Amal Hamza Jamal Jaber,amal.jaber8498@university.ae,+971 54 206 9518,Female,Syrian,9/23/2006,Financial Technology & Risk Management,1,81.94,18,517,50,9306,4653,4653,517,1009,156,0,0,6334,6334,0,PAID,TX-278683,RCP-17353,1/8/2026,AED
20292953,Lama Jamal Khalid Al-Mohammad,lama.al-mohammad2953@university.ae,+971 53 522 2864,Female,Palestinian,5/27/2002,Nursing,3,69.21,16,414,40,6618,2648,3971,517,1009,156,0,0,5651,5651,0,PAID,TX-938961,RCP-62908,2/15/2026,AED
20229299,Lama Mohammad Abdullah Khoury,lama.khoury9299@university.ae,+971 54 249 3700,Male,Syrian,3/8/2007,Physiotherapy,2,68.93,14,517,40,7238,2896,4343,517,1009,156,0,0,6024,6024,0,PAID,TX-622398,RCP-83096,10/24/2025,AED
20260320,Wafa Haitham Rashid Saleh,wafa.saleh0320@university.ae,+971 57 293 1498,Female,Palestinian,1/15/2003,Architecture Engineering,5,62.1,15,673,40,10082,4033,6049,517,1009,156,0,104,7833,0,7833,PENDING,TX-113193,RCP-18462,1/13/2026,AED
20291299,Ibrahim Salem Mahmoud Nasser,ibrahim.nasser1299@university.ae,+971 54 488 6022,Female,Jordanian,3/2/2007,Medical & Clinical Laboratory Technology,4,72.64,17,466,40,7911,3165,4747,517,1009,156,0,104,6530,0,6530,PENDING,TX-170308,RCP-52091,2/3/2026,AED
20248651,Maya Zaki Hussein Harb,maya.harb8651@university.ae,+971 56 895 5920,Female,Jordanian,5/23/2005,Physiotherapy,3,72.49,12,517,40,6204,2482,3723,517,1009,156,750,0,6153,3747,2406,PARTIAL,TX-525475,RCP-90474,1/24/2026,AED
20288107,Ali Sami Sami Al-Mohammad,ali.al-mohammad8107@university.ae,+971 58 195 4090,Male,Palestinian,4/8/2004,Clinical Nutrition & Dietetics,3,81.58,13,337,15,4369,656,3714,517,1009,156,0,0,5394,5394,0,PAID,TX-794367,RCP-18902,11/1/2025,AED
20230017,Anas Hadi Karim Al-Omar,anas.al-omar0017@university.ae,+971 58 404 1000,Male,Syrian,4/14/2008,Robotics & AI Engineering,1,84.51,15,647,50,9694,4847,4847,517,1009,156,0,104,6631,6631,0,PAID,TX-131463,RCP-65930,11/19/2025,AED
20263051,Dina Ibrahim Abdullah Jaber,dina.jaber3051@university.ae,+971 51 508 1626,Female,Jordanian,3/11/2001,Industrial Engineering,4,81.42,13,647,40,8402,3361,5041,517,1009,156,0,0,6721,6721,0,PAID,TX-496303,RCP-50116,10/9/2025,AED
20299170,Khaled Ahmad Karim Hayek,khaled.hayek9170@university.ae,+971 50 433 8962,Female,Jordanian,12/17/2004,Medical & Clinical Laboratory Technology,1,87.56,15,466,50,6980,3490,3490,517,1009,156,0,104,5274,5274,0,PAID,TX-351033,RCP-42935,12/21/2025,AED
20218217,Mariam Jamal Hamza Daher,mariam.daher8217@university.ae,+971 52 918 4364,Male,Iraqi,8/7/2005,Medical & Clinical Laboratory Technology,5,90.58,15,466,50,6980,3490,3490,517,1009,156,750,0,5920,5920,0,PAID,TX-295409,RCP-90213,10/9/2025,AED
20255801,Samir Nasser Mustafa Qasem,samir.qasem5801@university.ae,+971 56 349 3246,Male,Palestinian,9/23/2008,Interior Design,2,70.12,17,543,40,9229,3692,5538,517,1009,156,0,0,7218,7218,0,PAID,TX-356106,RCP-34048,11/13/2025,AED
20277673,Haitham Fadi Ibrahim Al-Ahmad,haitham.al-ahmad7673@university.ae,+971 52 169 4592,Male,Jordanian,1/24/2003,Data Science & Artificial Intelligence,2,84.59,16,517,40,8272,3309,4964,517,1009,156,621,104,7368,0,7368,PENDING,TX-638291,RCP-63582,2/18/2026,AED
20265297,Rania Sami Hamza Al-Tamimi,rania.al-tamimi5297@university.ae,+971 59 708 9848,Male,Jordanian,5/17/2004,Architecture Engineering,1,74.98,16,673,40,10754,4302,6453,517,1009,156,0,0,8133,8133,0,PAID,TX-810606,RCP-27928,1/3/2026,AED
20225589,Marwan Ibrahim Salem Daher,marwan.daher5589@university.ae,+971 58 431 6938,Female,Syrian,2/4/2004,Data Science & Artificial Intelligence,5,77.61,18,517,35,9306,3258,6049,517,1009,156,0,104,7833,0,7833,PENDING,TX-290760,RCP-58823,9/6/2025,AED
20262504,Fadi Marwan Marwan Al-Masri,fadi.al-masri2504@university.ae,+971 55 434 5112,Female,Jordanian,7/20/2008,Digital Media (Electronic),1,83.8,16,414,50,6618,3309,3309,517,1009,156,750,104,5843,5843,0,PAID,TX-696839,RCP-16571,2/2/2026,AED
20256671,Youssef Youssef Mazen Suleiman,youssef.suleiman6671@university.ae,+971 55 757 7981,Female,Syrian,12/2/2007,Accounting,2,73.97,13,517,45,6721,3025,3697,517,1009,156,0,104,5481,5481,0,PAID,TX-674759,RCP-34439,12/7/2025,AED
20227551,Hala Abdullah Rashid Al-Masri,hala.al-masri7551@university.ae,+971 53 590 4150,Female,Jordanian,6/21/2005,Architecture Engineering,5,83.43,12,673,40,8066,3227,4840,517,1009,156,621,104,7244,7244,0,PAID,TX-432095,RCP-26316,12/7/2025,AED
